date,Open,High,Low,Close,Volume,VIX_Close,RSI_14,ATRr_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9
2019-08-01,4.202203799351424,4.292637970423486,4.045186373406644,4.097360134124756,421212000,17.8700008392334,47.24977431960272,0.12878600780183622,0.08227497149783325,-0.01816908859075174,0.10044406008858499
2019-08-02,4.004690647125244,4.074007209948894,3.9572378238767767,4.004690647125244,428348000,17.610000610351562,42.683687244591,0.1296006439667557,0.05772436155524563,-0.034175758826671496,0.09190012038191712
2019-08-05,3.8210893307733085,3.822331585896889,3.6993511718936496,3.746307373046875,589156000,24.59000015258789,33.08369673981883,0.1422239266147811,0.0172199545620062,-0.05974413265592875,0.07696408721793495
2019-08-06,3.8210891448704083,3.866554542888988,3.73736309648918,3.785064458847046,361272000,20.170000076293945,35.429619041104495,0.14128818178391234,-0.011618772899486984,-0.07086628809393755,0.05924751519445056
2019-08-07,3.724195893554964,3.8352510946970146,3.7068047941557003,3.8233256340026855,372560000,19.489999771118164,37.749761113112044,0.14036646539938827,-0.031028636306765556,-0.0722209212009729,0.041192284894207336
2019-08-08,3.8809649313058294,3.9331384649141317,3.823574068030292,3.931896209716797,309300000,16.90999984741211,43.90881961638233,0.13817425902065403,-0.03722129092721893,-0.06273086065714101,0.025509569729922084
2019-08-09,3.890903116142855,3.8943813362608815,3.780096453234358,3.830530881881714,341816000,17.969999313354492,39.93599171358537,0.13915156733443243,-0.04973503462037643,-0.06019568348023881,0.010460648859862382
2019-08-12,3.778356837680249,3.830530369406477,3.7408415850434666,3.762704849243164,279200000,21.09000015258789,37.491585042155066,0.13560487158533638,-0.06438309242953988,-0.05987499303152181,-0.00450809939801807
2019-08-13,3.7612139363125627,3.922951856155256,3.7222081208155413,3.8769893646240234,351956000,17.520000457763672,43.74018791160999,0.14027436748266398,-0.06600906706525933,-0.04920077413379301,-0.016808292931466323
2019-08-14,3.7887912883404784,3.799971347162587,3.684692776415969,3.728419065475464,419880000,22.100000381469727,38.370259848028944,0.1440026365360149,-0.07838250049181639,-0.049259366048280046,-0.029123134443536338
2019-08-15,3.7473005529384884,3.767176158235803,3.6618354027728524,3.6961207389831543,477200000,21.18000030517578,37.29822550189615,0.1412325211124739,-0.08976004274857008,-0.048509526644026996,-0.041250516104543083
2019-08-16,3.9589769679077773,4.013386231408459,3.8976107906915054,3.9641942977905273,1007960000,18.469999313354492,49.82778671038727,0.1538424559892922,-0.07626637979417294,-0.028012690951703882,-0.04825368884246906
2019-08-19,4.077484806609766,4.258849778782694,4.061335727920661,4.24294900894165,815112000,16.8799991607666,59.00204812798658,0.16392737632986742,-0.04258844605096179,0.004532194233205819,-0.04712064028416761
2019-08-20,4.237482998232929,4.237980089757165,4.149533338828632,4.170651435852051,463188000,17.5,56.135045339708,0.15887834490484704,-0.021484589876949567,0.020508840325774436,-0.041993430202724
2019-08-21,4.236737836701404,4.309283823277182,4.2151231208071644,4.254128932952881,427244000,15.800000190734863,58.6344154793006,0.15742887799701874,0.0019537825623228144,0.035157770212037455,-0.03320398764971464
2019-08-22,4.26381986451658,4.306303907872529,4.22108703837855,4.260341644287109,303488000,16.68000030517578,58.82246389899266,0.15225985998437092,0.020790515348387828,0.043195602398481976,-0.022405087050094148
2019-08-23,4.183818208541124,4.238227686261331,4.015869065244997,4.035744667053223,568056000,19.8700008392334,49.97721619743134,0.15885954477755176,0.01739514239176554,0.03184018355348775,-0.014445041161722212
2019-08-26,4.114503780573438,4.1386030106390885,4.072268050737797,4.110528469085693,318208000,19.31999969482422,52.536479966935225,0.15485209402297545,0.020502374084845343,0.027957932197254044,-0.007455558112408701
2019-08-27,4.148787403077516,4.151520221428628,3.990527982661472,4.0198445320129395,290968000,20.309999465942383,49.246238546018986,0.1552914255285126,0.015469123319091338,0.01833974514520003,-0.002870621826108694
2019-08-28,3.99348385731186,4.062122404377937,3.9541904082343726,4.009399890899658,255612000,19.350000381469727,48.86663777004575,0.15190324006577255,0.010516216182251625,0.010709470406688255,-0.00019325422443662978
2019-08-29,4.100918475882633,4.185473535124823,4.097436813714103,4.153143882751465,357976000,17.8799991607666,54.10938335688412,0.15363224165891332,0.017982647648037364,0.014540721497979196,0.003441926150058169
2019-08-30,4.199399690907395,4.249138122626399,4.1476718737087,4.165826320648193,290616000,18.979999542236328,54.55214051677284,0.14990100112544458,0.024639189880536705,0.01695781098438283,0.007681378896153878
2019-09-03,4.09296010286523,4.126035890590796,4.059884315139665,4.082763671875,296140000,19.65999984741211,51.07638240859235,0.14675708399981757,0.02294756078870197,0.012212945514038474,0.010734615274663496
2019-09-04,4.1434455291553975,4.204375105695082,4.1434455291553975,4.196914196014404,227728000,17.329999923706055,55.29216499044364,0.14495884757063418,0.030466724414040414,0.015785687311501533,0.014681037102538881
2019-09-05,4.299127773932264,4.476195998590329,4.297386941973199,4.4699788093566895,695676000,16.270000457763672,63.41388684631786,0.15456385203339879,0.05779354000633585,0.034490002323037575,0.023303537683298278
2019-09-06,4.446600835126917,4.503551173277764,4.4048208732378376,4.442870616912842,376976000,15.0,62.20575356484767,0.15057168578261917,0.0763823455317727,0.04246304627877953,0.03391929925299317
2019-09-09,4.47395690335909,4.5754231997659005,4.472464626380474,4.48887825012207,417524000,15.270000457763672,63.47751261907129,0.1492833917823873,0.09374589501104946,0.047861276606445034,0.04588461840460443
2019-09-10,4.456049849152838,4.5821363113629685,4.446350999984583,4.5555267333984375,352812000,15.199999809265137,65.29915953597524,0.14831839794292048,0.11159817437998232,0.052570844780302314,0.059027329599680003
2019-09-11,4.57019887082949,4.6323716774588215,4.541101853127337,4.584125518798828,361512000,14.609999656677246,66.08094853672058,0.14424018286561857,0.12659461346872192,0.05405382709523353,0.07254078637348839
2019-09-12,4.630632547517778,4.685344466687209,4.574676906127993,4.582634925842285,327840000,14.220000267028809,65.99748954428719,0.14184032594417575,0.13678237897511814,0.051393274081303786,0.08538910489381435
2019-09-13,4.5159836129500786,4.553038643602737,4.4809179677037525,4.524687767028809,324592000,13.739999771118164,62.68308875819333,0.1389723598092755,0.13858290761210146,0.04255504217462969,0.09602786543747177
2019-09-16,4.449583560846985,4.516232723573079,4.439138574666537,4.481664657592773,231832000,14.670000076293945,60.26326039245991,0.13515393270642756,0.13498224288421845,0.031163501957397338,0.10381874092682111
2019-09-17,4.488379448135824,4.507280034934073,4.441874119348141,4.503052234649658,223048000,14.4399995803833,61.06787290620762,0.13016891710224887,0.1323290815904521,0.022808272530904783,0.10952080905954731
2019-09-18,4.496088827261823,4.511756306315904,4.389400077978017,4.475944519042969,258152000,13.949999809265137,59.42545715851158,0.12961055438613706,0.12657993139348722,0.013647297867151936,0.11293263352633529
2019-09-19,4.481913935069581,4.5003174155050045,4.3896494012540614,4.400343418121338,245476000,14.050000190734863,54.98399012631249,0.12825680997690636,0.11460224804435626,0.0013356916144167674,0.11326655642993949
2019-09-20,4.399347523876263,4.422973017452218,4.284452214392424,4.294648170471191,350244000,15.319999694824219,49.422506041596456,0.12899030746087678,0.09548048494637129,-0.014228857186854571,0.10970934213322586
2019-09-23,4.294897727212279,4.393627987782096,4.2911670361485745,4.348117351531982,249712000,14.90999984741211,52.063996373816806,0.12709450118420285,0.08367629770412321,-0.020826435543282118,0.10450273324740533
2019-09-24,4.3794537491471965,4.4090478835043925,4.25510810470205,4.290670871734619,317268000,17.049999237060547,49.097166009527335,0.12901282182399224,0.06889180164497599,-0.02848874528194348,0.09738054692691947
2019-09-25,4.290171627368965,4.452069836630531,4.245407136801881,4.432423114776611,308432000,15.960000038146973,55.791564518911336,0.1345613925045337,0.06783128649491932,-0.023639408345600132,0.09147069484051945
2019-09-26,4.422726044144418,4.4314302014339715,4.359309498930814,4.4102911949157715,234564000,16.06999969482422,54.584548171680865,0.1301706851772398,0.06446188316629087,-0.021607049339382872,0.08606893250567374
2019-09-27,4.368511015596242,4.419244154293702,4.210840550728801,4.27152156829834,362056000,17.219999313354492,47.626977208850406,0.13576061913770157,0.05001748717390875,-0.028841156265412005,0.07885864343932075
2019-09-30,4.297385955837763,4.339165913267927,4.266050513424115,4.328969478607178,186184000,16.239999771118164,50.44313048388835,0.13128457141848232,0.04271339213700465,-0.028916201041852885,0.07162959317885753
2019-10-01,4.352099209864369,4.501314134785096,4.32250506425809,4.327229976654053,366008000,18.559999465942383,50.35483769870197,0.13468015708483988,0.03636528456326005,-0.02821144689247798,0.06457673145573803
2019-10-02,4.3053441264691,4.317281393108845,4.230985476187773,4.303354740142822,293372000,20.559999465942383,49.08491104254748,0.13193401815012631,0.029072699539479885,-0.028403225533006518,0.0574759250724864
2019-10-03,4.307829597154167,4.5152379912203155,4.277489331704058,4.509020805358887,450588000,19.1200008392334,58.738379093333684,0.13949408544857592,0.039434232719970375,-0.014433353882012827,0.0538675866019832
2019-10-04,4.511259292060045,4.554780547043525,4.446102398420786,4.525434970855713,265524000,17.040000915527344,59.39999178873577,0.13729243908676164,0.048412242200500444,-0.004364275521186213,0.05277651772168666
2019-10-07,4.590342704593588,4.683850469153932,4.581638549612751,4.584125518798828,480984000,17.860000610351562,61.761003143782055,0.1388015523767697,0.05957645582087334,0.005439950479349344,0.054136505341524
2019-10-08,4.492359696487562,4.492359696487562,4.389401602417057,4.407556056976318,444436000,20.280000686645508,51.969438576769186,0.14279680183540772,0.05355909967069916,-0.00046192453665987177,0.054021024207359034
2019-10-09,4.484400767760316,4.543589504862352,4.455552774681767,4.4940996170043945,292412000,18.639999389648438,55.67843712369616,0.14231361585771518,0.05513804651060017,0.0008936178425929114,0.05424442866800726
2019-10-10,4.491862501080784,4.60277861262749,4.4866400063489715,4.551796913146973,309124000,17.56999969482422,58.006661293778606,0.140443651522985,0.06034939262718897,0.004883971167345361,0.05546542145984361
2019-10-11,4.635855069831758,4.708721444252566,4.616954476435423,4.625410079956055,446404000,15.579999923706055,60.8335496918012,0.14162104476256654,0.06961688915769493,0.011321174158281051,0.058295714999413877
2019-10-14,4.6167036441599185,4.659727309085949,4.585617241383879,4.6388373374938965,200040000,14.569999694824219,61.344706017906404,0.13679811871509828,0.07715551366002504,0.01508783892848893,0.06206767473153611
2019-10-15,4.729113293362089,4.956168445454992,4.715186168860915,4.88355016708374,664124000,13.539999961853027,69.22715660794144,0.14969510367161573,0.10170382964867475,0.0317089239337109,0.06999490571496385
2019-10-16,4.84947975864148,4.954427694538078,4.81839334993224,4.829833030700684,428944000,13.680000305175781,66.04352142433443,0.14871921069955032,0.11549269506052262,0.03639823147644701,0.07909446358407561
2019-10-17,4.874348961473756,4.919362020393605,4.7773590441272065,4.831822872161865,263436000,13.789999961853027,66.10570328810286,0.14823942284643274,0.12513851491502148,0.03683524106475669,0.08830327385026479
2019-10-18,4.832320490182595,4.8648991788332,4.662961779081986,4.737320423126221,307440000,14.25,60.44451907826953,0.1520754144787872,0.12373104433761117,0.028342216389877092,0.09538882794773408
2019-10-21,4.798747105488193,4.888027568695864,4.779846513962463,4.874598026275635,261868000,14.0,65.1177207083391,0.15197767100397858,0.13216920474229887,0.029424301435651834,0.10274490330664704
2019-10-22,4.931547495369261,5.036743978175857,4.856940309699533,4.864649772644043,328720000,14.460000038146973,64.52280839610728,0.15396543073772953,0.13648050443071913,0.026988480899257664,0.10949202353146147
2019-10-23,4.7825822795460935,4.865893631533016,4.750749730863077,4.851718425750732,279916000,14.010000228881836,63.70804846163071,0.15119222012282058,0.13727140951214345,0.02222350878454557,0.11504790072759788
2019-10-24,4.893000219060766,4.929309119275089,4.858929733657293,4.895736217498779,232020000,13.710000038146973,65.31367261982213,0.14593453835058368,0.13983810873803737,0.019832166408351587,0.12000594232968578
2019-10-25,4.976311981057411,5.107620931006642,4.968602518136838,5.08673095703125,423092000,12.649999618530273,71.25602311944573,0.15064562281663008,0.15549150634224773,0.02838845121004957,0.12710305513219816
2019-10-28,5.13050150217579,5.195161299515052,5.10115592008878,5.142687797546387,330792000,13.109999656677246,72.7300350149881,0.14763003305741831,0.17044737486137151,0.034675455783338666,0.13577191907803285
2019-10-29,5.128758182890294,5.135224396658291,5.027043862400801,5.046441555023193,211236000,13.199999809265137,66.42084228759502,0.14534516220513435,0.17254475250428936,0.0294182667410052,0.14312648576328416
2019-10-30,5.073302529211406,5.079022607580974,4.980291844493066,5.048433303833008,205960000,12.329999923706055,66.48563504431293,0.14201535986146693,0.17238056107540078,0.023403260249693303,0.14897730082570748
2019-10-31,5.027543125196636,5.048433102920363,4.919362544598043,4.999192237854004,209732000,13.220000267028809,63.23696758047973,0.14109069333864319,0.16635940798520643,0.013905685727599149,0.15245372225760728
2019-11-01,4.963877507310036,5.070566274339447,4.938759730853926,5.038236618041992,283640000,12.300000190734863,64.70945493561513,0.14042750501816903,0.16286079805221387,0.008325660635685267,0.1545351374165286
2019-11-04,5.119310007634223,5.247386345303355,5.09618208940901,5.234951496124268,376716000,12.829999923706055,71.00968655758828,0.14533647409301603,0.17395611333005423,0.015536780730820487,0.15841933259923374
2019-11-05,5.23470281570408,5.260815286841443,5.16482053032148,5.212818145751953,300868000,13.100000381469727,69.50614313626865,0.14181190641041036,0.1789009949188305,0.016385329855677394,0.1625156650631531
2019-11-06,5.1886948568814235,5.214309743320998,5.0760374547211295,5.163577079772949,269012000,12.619999885559082,66.15034768736533,0.14155906595645232,0.17680836987560067,0.011434163849958046,0.16537420602564262
2019-11-07,5.250120988498,5.264793776027549,5.136468905218654,5.1812334060668945,280340000,12.729999542236328,66.76987694822935,0.14061372946600906,0.17456242050192472,0.007350571581025672,0.16721184892089905
2019-11-08,5.164321391558881,5.198889451482585,5.12676877934032,5.1673054695129395,189100000,12.069999694824219,65.74762302839707,0.13572119119816808,0.1697023977575398,0.001992439069312596,0.16770995868822722
2019-11-11,5.16656256420729,5.200384507219996,5.080266637690653,5.1772565841674805,243436000,12.6899995803833,66.14642053780658,0.13460663077347843,0.1647545782834401,-0.0023643043238297246,0.16711888260726981
2019-11-12,5.215553670203346,5.268773779861292,5.180488013003898,5.212818145751953,283504000,12.680000305175781,67.59827675055963,0.1315287179534637,0.1618373562203459,-0.004225221109539157,0.16606257732988505
2019-11-13,5.181482498429327,5.209087245194441,5.120553401550179,5.186954021453857,300188000,13.0,65.40139019592571,0.12872406714695178,0.1556442480363609,-0.00833466343481934,0.16397891147118024
2019-11-14,5.195906181842262,5.219532154092562,5.135971784320938,5.217293739318848,518080000,13.050000190734863,66.76583273193752,0.12549800197731445,0.15143863651920508,-0.01003221996158013,0.1614708564807852
2019-11-15,5.215055323468847,5.266783148824371,4.9897410176055805,5.07802677154541,1053628000,12.050000190734863,55.873440305917356,0.13632285304085695,0.13530822965039935,-0.02093010146430871,0.15623833111470806
2019-11-18,5.070565598357839,5.305827295235914,5.067581519823676,5.279217720031738,574588000,12.460000038146973,64.80611013120418,0.14360323065439046,0.13717789275608094,-0.015248350686901696,0.15242624344298264
2019-11-19,5.248130604960253,5.271756098431563,5.114334711471944,5.172528266906738,414564000,12.859999656677246,58.09051960339804,0.14512324752978553,0.1285686081279831,-0.019086108251999634,0.14765471637998273
2019-11-20,5.149649647993549,5.335670492917985,5.13696624685976,5.251861572265625,472588000,12.779999732971191,61.30179681562309,0.1489505382573013,0.1266868555490941,-0.016774288664710924,0.14346114421380501
2019-11-21,5.247385471771006,5.303092068928658,5.205356494921944,5.226992607116699,288388000,13.130000114440918,59.75606425774923,0.14529225858466188,0.12178497405177069,-0.01734093612962745,0.13912591018139814
2019-11-22,5.249624783398198,5.296130127617209,5.221025339088648,5.2446513175964355,224100000,12.34000015258789,60.51735980956699,0.14027878140822597,0.11796527771405341,-0.016928505973875796,0.1348937836879292
2019-11-25,5.372726883135982,5.506274274786304,5.35979492411529,5.50130033493042,506476000,11.869999885559082,69.5370257290949,0.1489463613324713,0.13410173036825146,-0.0006336426557422004,0.13473537302399366
2019-11-26,5.483641803354991,5.488367187497183,5.39013403114874,5.396600246429443,385244000,11.539999961853027,63.194587109539825,0.14624774566595905,0.1368638815944747,0.0017028068563848253,0.1351610747380899
2019-11-27,5.442145122688888,5.476489490194554,5.405062737577762,5.431443214416504,215784000,11.75,64.3596124099692,0.1415077872264029,0.1402477538579241,0.004069343295867361,0.13617841056205673
2019-11-29,5.40058262026836,5.428953948692531,5.370219488637328,5.394111633300781,141556000,12.619999885559082,62.091816570428186,0.13577313788375037,0.1383226529627013,0.0017153939205156454,0.13660725904218565
2019-12-02,5.387143919511813,5.400583371427015,5.192523927668455,5.207705020904541,372036000,14.90999984741211,52.2008693723747,0.14093650691813295,0.12036801334694047,-0.01299139655619616,0.13335940990313663
2019-12-03,5.024035123991091,5.172115443423006,4.986704002882057,5.168133735656738,465232000,15.960000038146973,50.366654755806316,0.146655463791514,0.10177258903166919,-0.025269456697173953,0.12704204572884314
2019-12-04,5.251754966653496,5.274153732856538,5.183314503117947,5.211935043334961,273424000,14.800000190734863,52.361997740393655,0.1437529006676864,0.08953784422301947,-0.03000336120465895,0.11954120542767842
2019-12-05,5.233835630138119,5.249514669435165,5.164399274362946,5.195011138916016,184884000,14.520000457763672,51.50050100522554,0.13956446748622942,0.07758178860193343,-0.033567533460596,0.11114932206252943
2019-12-06,5.264199913986755,5.3132283752596186,5.254244694063102,5.280376434326172,232236000,13.619999885559082,55.47940832077705,0.13803965176522773,0.07414015276511865,-0.029607335437928636,0.10374748820304729
2019-12-09,5.257480188007391,5.335129194524237,5.2487696079197015,5.280376434326172,211880000,15.859999656677246,55.47940832077705,0.13434818819925182,0.07059881240561872,-0.02651894063794287,0.09711775304356159
2019-12-10,5.310489935126667,5.377188764051814,5.257728507924325,5.325422763824463,256388000,15.680000305175781,57.60783920813239,0.1332847563637848,0.07061315251236344,-0.021203680424958515,0.09181683293732196
2019-12-11,5.335874929258308,5.414519348765117,5.333386124722475,5.409043788909912,233796000,14.989999771118164,61.30597842326426,0.13012843603675392,0.07649030243173005,-0.012261224404473525,0.08875152683620358
2019-12-12,5.38017457953969,5.5947045015481045,5.37121526284886,5.576536655426025,404348000,13.9399995803833,67.43408724457592,0.13679710868227649,0.09358447702019212,0.003866360147190842,0.08971811687300128
2019-12-13,5.579522992215277,5.698734016324829,5.520539325237565,5.574545383453369,454704000,12.630000114440918,67.29762851962951,0.13975409692292703,0.10575201117549682,0.012827115441996426,0.09292489573350039
2019-12-16,5.622080809045653,5.675837657921768,5.593957744993364,5.603415012359619,320976000,12.140000343322754,68.29921207637611,0.13700680830208384,0.11638281874638512,0.018766338410307767,0.09761648033607735
2019-12-17,5.622081272026224,5.7042099297644295,5.612624003881161,5.681562423706055,321196000,12.289999961853027,70.89754965152167,0.1344202310383993,0.12961948064014273,0.02560240024325229,0.10401708039689044
2019-12-18,5.716405165584833,5.772402089725288,5.707943323769652,5.711925506591797,343548000,12.579999923706055,71.86254728273937,0.1313073183072307,0.14093506587952565,0.029534388386108154,0.11140067749341749
2019-12-19,5.746517700958766,5.873443873474794,5.741540092305379,5.860004425048828,445360000,12.5,76.03593907310395,0.13346526015188265,0.16000701856929567,0.03888507286070253,0.12112194570859314
2019-12-20,5.92645483671851,5.982700493032748,5.9072915629512766,5.957315444946289,603044000,12.510000228881836,78.31244339336457,0.13269602889488458,0.18088869228023174,0.047813397257310875,0.13307529502292087
2019-12-23,5.985936088138887,6.018040861898894,5.932925924459894,5.94362735748291,355060000,12.609999656677246,77.20148158508134,0.12929736619201518,0.19409564114750122,0.04881627689966428,0.14527936424783694
2019-12-24,5.928197911589561,5.955823030751839,5.893853066211372,5.938650608062744,138864000,12.670000076293945,76.77502384484754,0.12448824858146583,0.20183404396842608,0.04524374377647131,0.15659030019195477
2019-12-26,5.942133652719928,5.9809581495862005,5.923219117731929,5.952835559844971,182852000,12.649999618530273,77.162255058467,0.1197204312830493,0.2067283552213688,0.0401104440235312,0.1666179111978376
2019-12-27,5.968017387348438,5.98145683875349,5.868716303748757,5.895097255706787,254644000,13.430000305175781,71.90685007563411,0.11922186569951279,0.20360114626924553,0.029586588057126356,0.17401455821211917
2019-12-30,5.873196108744252,5.878422456289142,5.750500835781686,5.781858921051025,258056000,14.819999694824219,62.863779894694986,0.12103433913692971,0.18979755533684628,0.012626397699781688,0.1771711576370646
2019-12-31,5.74651875151284,5.865481056746165,5.727355476853931,5.856023788452148,231004000,13.779999732971191,65.8894641974662,0.12225514534941043,0.18273612673135986,0.0044519752754361985,0.17828415145592366
2020-01-02,5.941885817283135,5.970755100250244,5.891364453417941,5.970755100250244,237536000,12.470000267028809,69.966134292021,0.12171772731765987,0.18427356079663593,0.004791527472569779,0.17948203332406615
2020-01-03,5.851045561653233,5.918988548422026,5.826157991152776,5.875186443328857,205384000,14.020000457763672,63.19138670522722,0.12335197268399826,0.1757544090330061,-0.002982099432848051,0.17873650846585415
2020-01-06,5.781859166410573,5.905051920734205,5.755727427577195,5.899825572967529,262636000,13.850000381469727,64.15505532533727,0.12520715673460808,0.16904247529725858,-0.007755226534876453,0.17679770183213503
